model,query,车辆候选列表,id,大类|小类,answer原数据,app,正确答案,app名称,category,category正确答案,车大类,mode,mode正确答案,车小类,price,正确答案,是否包含价格,price_min,正确答案,价格下限,price_max,正确答案,think_time,价格上限,问题,备注,标注人,
Qwen2.5-32B-Instruct,大连星海广场到周水子机场，需要一辆有儿童座椅的车型。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|10.67|
 |1|滴滴|推荐|特惠快车|10.92|
 |2|滴滴|推荐|滴滴快车|14.02|
 |3|滴滴|推荐|特快出租车|14.97|
 |4|滴滴|拼车|特价拼车|5.74-6.91|
 |5|滴滴|特价|花小猪外接版|12.67|
 |6|滴滴|特价|惊喜特价|12.99|
 |7|滴滴|快速|曹操出行|20.42|
 |8|滴滴|快速|出租车|22.22|
 |9|滴滴|快速|滴滴轻享|24.63|
 |10|滴滴|快速|滴滴特快|24.96|
 |11|滴滴|舒适|滴滴专车|30.44|
 |12|滴滴|舒适|滴滴豪华车|35.06|
 |13|滴滴|六座|六座专车|51.10|
 |14|滴滴|六座|六座豪华车|55.28|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""有儿童座椅"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,有儿童座椅,无,无,FALSE,,FALSE,0,,0,0,,1.054950714,0,直接命中车小类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,昆明滇池边到长水机场，要一辆空间大的车，适合一家人出行。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|8.24|
 |1|滴滴|推荐|特惠快车|8.45|
 |2|滴滴|推荐|滴滴快车|11.09|
 |3|滴滴|推荐|特快出租车|11.69|
 |4|滴滴|拼车|特价拼车|6.65-8.12|
 |5|滴滴|特价|花小猪外接版|8.55|
 |6|滴滴|快速|曹操出行|15.52|
 |7|滴滴|快速|出租车|17.25|
 |8|滴滴|快速|滴滴轻享|17.68|
 |9|滴滴|快速|滴滴特快|18.09|
 |10|滴滴|快速|滴滴优享|20.03|
 |11|滴滴|舒适|滴滴专车|27.77|
 |12|滴滴|六座|六座专车|32.65|",无,无|无,"[{""app"": ""无"", ""category"": ""空间大的车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,空间大的车,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.046672106,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,从拉萨布达拉宫到贡嘎机场，需要一辆高原适应性好的SUV。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|22.62|
 |1|滴滴|推荐|特惠快车|25.03|
 |2|滴滴|推荐|滴滴快车|25.23|
 |3|滴滴|拼车|特价拼车|21.55-23.26|
 |4|滴滴|拼车|极速拼车|30.80-31.92|
 |5|滴滴|特价|花小猪外接版|30.42|
 |6|滴滴|特价|惊喜特价|33.68|
 |7|滴滴|快速|曹操出行|40.95|
 |8|滴滴|快速|出租车|44.22|
 |9|滴滴|快速|滴滴轻享|45.07|
 |10|滴滴|快速|滴滴特快|45.23|
 |11|滴滴|舒适|滴滴专车|57.56|
 |12|滴滴|六座|六座专车|91.30|
 |13|滴滴|六座|六座豪华车|92.32|",无,无|无,"[{""app"": ""无"", ""category"": ""SUV"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,SUV,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.069227695,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,天津古文化街到滨海新区，预算60元以内，用美团打车试试。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|34.26|
 |1|滴滴|推荐|特惠快车|36.38|
 |2|滴滴|推荐|滴滴快车|36.99|
 |3|滴滴|推荐|特快出租车|37.34|
 |4|滴滴|拼车|特价拼车|35.26-37.13|
 |5|滴滴|特价|花小猪外接版|40.29|
 |6|滴滴|特价|惊喜特价|40.72|
 |7|滴滴|特价|特惠快车|42.72|
 |8|滴滴|快速|曹操出行|58.51|
 |9|滴滴|快速|出租车|62.40|
 |10|滴滴|快速|滴滴轻享|62.53|
 |11|滴滴|快速|滴滴特快|64.32|
 |12|滴滴|舒适|滴滴专车|96.98|
 |13|滴滴|六座|六座专车|133.65|
 |14|滴滴|六座|六座豪华车|136.28|",无,无|无,"[{""app"": ""美团"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 60, ""fast"": False}]",美团,无,无,无,,无,无,,无,TRUE,,TRUE,0,,0,60,,1.07482481,60,,,闫宸威,
Qwen2.5-32B-Instruct,哈尔滨中央大街到太平国际机场，要一辆暖和的车，冬天注意保暖。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|19.55|
 |1|滴滴|推荐|特惠快车|21.93|
 |2|滴滴|推荐|滴滴快车|23.10|
 |3|滴滴|拼车|特价拼车|21.05-22.20|
 |4|滴滴|拼车|极速拼车|18.68-20.14|
 |5|滴滴|特价|花小猪外接版|21.01|
 |6|滴滴|特价|惊喜特价|22.89|
 |7|滴滴|特价|特惠快车|23.69|
 |8|滴滴|快速|曹操出行|30.85|
 |9|滴滴|快速|出租车|31.04|
 |10|滴滴|快速|滴滴轻享|32.91|
 |11|滴滴|快速|滴滴特快|34.67|
 |12|滴滴|快速|滴滴优享|35.79|
 |13|滴滴|舒适|滴滴专车|45.53|
 |14|滴滴|舒适|滴滴豪华车|47.42|
 |15|滴滴|六座|六座专车|65.92|",无,无|无,"[{""app"": ""无"", ""category"": ""暖和的车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,暖和的车,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.027518749,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,从南宁青秀山到吴圩机场，希望能找到一辆电动车，环保又省钱。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|21.75|
 |1|滴滴|推荐|特惠快车|21.80|
 |2|滴滴|推荐|滴滴快车|25.36|
 |3|滴滴|拼车|特价拼车|25.29-26.60|
 |4|滴滴|特价|花小猪外接版|32.29|
 |5|滴滴|特价|惊喜特价|34.26|
 |6|滴滴|快速|曹操出行|47.05|
 |7|滴滴|快速|出租车|48.96|
 |8|滴滴|快速|滴滴轻享|49.11|
 |9|滴滴|快速|滴滴特快|51.14|
 |10|滴滴|舒适|滴滴专车|73.81|
 |11|滴滴|舒适|滴滴豪华车|73.96|
 |12|滴滴|六座|六座专车|104.49|
 |13|滴滴|六座|六座豪华车|108.07|",无,无|无,"[{""app"": ""无"", ""category"": ""电动车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,电动车,无,无,无,,无,TRUE,,TRUE,0,,0,0,,1.105577469,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,乌鲁木齐红山转盘到地窝堡机场，要一辆能装很多行李的大车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|26.69|
 |1|滴滴|推荐|特惠快车|26.95|
 |2|滴滴|推荐|滴滴快车|28.27|
 |3|滴滴|拼车|特价拼车|22.82-24.64|
 |4|滴滴|拼车|极速拼车|31.87-33.39|
 |5|滴滴|特价|花小猪外接版|37.27|
 |6|滴滴|快速|曹操出行|49.09|
 |7|滴滴|快速|出租车|51.13|
 |8|滴滴|快速|滴滴轻享|51.40|
 |9|滴滴|快速|滴滴特快|53.90|
 |10|滴滴|舒适|滴滴专车|67.17|
 |11|滴滴|舒适|滴滴豪华车|69.24|
 |12|滴滴|六座|六座专车|113.79|
 |13|滴滴|六座|六座豪华车|116.38|",无,无|无,"[{""app"": ""无"", ""category"": ""能装很多行李的大车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,能装很多行李的大车,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.107170343,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,从宁波天一广场到栎社机场，希望是一辆性价比高的车型。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|24.77|
 |1|滴滴|推荐|特惠快车|26.99|
 |2|滴滴|推荐|滴滴快车|28.85|
 |3|滴滴|拼车|特价拼车|31.48-33.09|
 |4|滴滴|特价|花小猪外接版|33.95|
 |5|滴滴|特价|惊喜特价|36.79|
 |6|滴滴|特价|特惠快车|37.21|
 |7|滴滴|快速|曹操出行|54.65|
 |8|滴滴|快速|出租车|54.76|
 |9|滴滴|快速|滴滴轻享|58.02|
 |10|滴滴|舒适|滴滴专车|75.53|
 |11|滴滴|六座|六座专车|102.36|
 |12|滴滴|六座|六座豪华车|103.12|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,无,,无,FALSE,,FALSE,0,,0,0,,1.04872179,0,,,闫宸威,
Qwen2.5-32B-Instruct,合肥三河古镇到新桥机场，要一辆稳重舒适的商务车型。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|4.35|
 |1|滴滴|推荐|特惠快车|5.05|
 |2|滴滴|推荐|滴滴快车|8.50|
 |3|滴滴|拼车|特价拼车|4.21-5.22|
 |4|滴滴|特价|花小猪外接版|7.20|
 |5|滴滴|特价|惊喜特价|7.83|
 |6|滴滴|快速|曹操出行|7.31|
 |7|滴滴|快速|出租车|8.10|
 |8|滴滴|快速|滴滴轻享|9.01|
 |9|滴滴|快速|滴滴特快|10.13|
 |10|滴滴|快速|滴滴优享|11.45|
 |11|滴滴|舒适|滴滴专车|12.33|
 |12|滴滴|舒适|滴滴豪华车|12.99|
 |13|滴滴|六座|六座专车|20.38|
 |14|滴滴|六座|六座豪华车|24.85|",无,无|无,"[{""app"": ""无"", ""category"": ""商务车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,商务车型,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.019372225,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,长春南湖公园到龙嘉机场，预算80元以内，尽量选经济型车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|8.53|
 |1|滴滴|推荐|特惠快车|9.01|
 |2|滴滴|推荐|滴滴快车|12.30|
 |3|滴滴|推荐|特快出租车|12.50|
 |4|滴滴|拼车|特价拼车|7.00-8.79|
 |5|滴滴|拼车|极速拼车|2.99-4.86|
 |6|滴滴|特价|花小猪外接版|10.04|
 |7|滴滴|特价|惊喜特价|10.78|
 |8|滴滴|特价|特惠快车|13.50|
 |9|滴滴|快速|曹操出行|17.36|
 |10|滴滴|快速|出租车|19.17|
 |11|滴滴|快速|滴滴轻享|22.27|
 |12|滴滴|快速|滴滴特快|22.81|
 |13|滴滴|快速|滴滴优享|22.85|
 |14|滴滴|舒适|滴滴专车|25.78|
 |15|滴滴|六座|六座专车|36.27|
 |16|滴滴|六座|六座豪华车|37.56|","1,4,5,6,7,8","推荐|特惠快车,拼车|特价拼车,拼车|极速拼车,特价|花小猪外接版,特价|惊喜特价,特价|特惠快车","[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 80, ""fast"": False}]",无,,无,经济型车,无,无,无,,无,TRUE,,TRUE,0,,0,80,,1.107122898,80,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,从海口日月广场到美兰机场，要一辆空调冷气足的车，夏天热。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|9.42|
 |1|滴滴|推荐|特惠快车|9.93|
 |2|滴滴|拼车|特价拼车|4.79-6.52|
 |3|滴滴|拼车|极速拼车|4.10-5.10|
 |4|滴滴|特价|花小猪外接版|11.95|
 |5|滴滴|特价|惊喜特价|12.89|
 |6|滴滴|快速|曹操出行|16.38|
 |7|滴滴|快速|出租车|16.77|
 |8|滴滴|快速|滴滴轻享|17.38|
 |9|滴滴|快速|滴滴特快|17.85|
 |10|滴滴|快速|滴滴优享|18.54|
 |11|滴滴|舒适|滴滴专车|23.73|
 |12|滴滴|六座|六座专车|32.36|",无,无|无,"[{""app"": ""无"", ""category"": ""空调冷气足"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,空调冷气足,无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.089127779,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,从家附近打车去最近的地铁站，随便什么车都行。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|11.56|
 |1|滴滴|推荐|特惠快车|13.41|
 |2|滴滴|推荐|滴滴快车|14.09|
 |3|滴滴|拼车|特价拼车|9.94-11.34|
 |4|滴滴|拼车|极速拼车|12.38-13.48|
 |5|滴滴|特价|花小猪外接版|17.65|
 |6|滴滴|特价|惊喜特价|19.09|
 |7|滴滴|特价|特惠快车|21.03|
 |8|滴滴|快速|曹操出行|24.16|
 |9|滴滴|快速|出租车|25.75|
 |10|滴滴|快速|滴滴轻享|26.05|
 |11|滴滴|快速|滴滴特快|29.50|
 |12|滴滴|舒适|滴滴专车|27.01|
 |13|滴滴|六座|六座专车|51.25|
 |14|滴滴|六座|六座豪华车|53.34|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,无,,无,FALSE,,FALSE,0,,0,0,,0.967499018,0,,,闫宸威,
Qwen2.5-32B-Instruct,帮我叫一辆车，从北京西站到首都国际机场，要快一点的车型。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|31.27|
 |1|滴滴|推荐|特惠快车|33.42|
 |2|滴滴|推荐|滴滴快车|33.47|
 |3|滴滴|拼车|特价拼车|33.56-35.46|
 |4|滴滴|拼车|极速拼车|33.97-35.58|
 |5|滴滴|特价|花小猪外接版|40.19|
 |6|滴滴|特价|惊喜特价|42.39|
 |7|滴滴|快速|曹操出行|55.72|
 |8|滴滴|快速|出租车|57.94|
 |9|滴滴|快速|滴滴轻享|59.43|
 |10|滴滴|快速|滴滴特快|60.41|
 |11|滴滴|舒适|滴滴专车|67.07|
 |12|滴滴|舒适|滴滴豪华车|69.20|
 |13|滴滴|六座|六座专车|132.22|
 |14|滴滴|六座|六座豪华车|134.41|","1,2,7,8,9,10",推荐|特惠快车，推荐|滴滴快车，快速|曹操出行，快速|出租车，快速|滴滴轻享，快速|滴滴特快,"[{""app"": ""无"", ""category"": ""快一点的车型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,快一点的车型,快速,快速,无,,无,FALSE,,FALSE,0,,0,0,,1.01158309,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,想从广州塔打车到白云机场，经济型车辆就可以。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|18.12|
 |1|滴滴|推荐|特惠快车|21.11|
 |2|滴滴|推荐|滴滴快车|21.20|
 |3|滴滴|推荐|特快出租车|21.43|
 |4|滴滴|拼车|特价拼车|17.66-18.96|
 |5|滴滴|特价|花小猪外接版|22.19|
 |6|滴滴|特价|惊喜特价|24.53|
 |7|滴滴|特价|特惠快车|26.04|
 |8|滴滴|快速|曹操出行|28.79|
 |9|滴滴|快速|出租车|29.11|
 |10|滴滴|快速|滴滴轻享|30.23|
 |11|滴滴|快速|滴滴特快|30.57|
 |12|滴滴|快速|滴滴优享|32.37|
 |13|滴滴|舒适|滴滴专车|52.56|
 |14|滴滴|六座|六座专车|64.58|
 |15|滴滴|六座|六座豪华车|67.26|","1,4,5,6,7","推荐|特惠快车,拼车|特价拼车,特价|花小猪外接版,特价|惊喜特价,特价|特惠快车","[{""app"": ""无"", ""category"": ""经济型"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,无,,无,FALSE,,FALSE,0,,0,0,,1.011288404,0,,,闫宸威,
Qwen2.5-32B-Instruct,上海陆家嘴到虹桥火车站，想要一辆舒适点的专车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|8.11|
 |1|滴滴|推荐|特惠快车|9.76|
 |2|滴滴|推荐|滴滴快车|11.42|
 |3|滴滴|拼车|特价拼车|6.18-7.77|
 |4|滴滴|拼车|极速拼车|10.30-11.97|
 |5|滴滴|特价|花小猪外接版|13.86|
 |6|滴滴|特价|惊喜特价|14.78|
 |7|滴滴|快速|曹操出行|14.69|
 |8|滴滴|快速|出租车|16.51|
 |9|滴滴|快速|滴滴轻享|17.09|
 |10|滴滴|快速|滴滴特快|17.99|
 |11|滴滴|快速|滴滴优享|19.70|
 |12|滴滴|舒适|滴滴专车|24.46|
 |13|滴滴|舒适|滴滴豪华车|25.68|
 |14|滴滴|六座|六座专车|32.66|","12,14",舒适|滴滴专车，六座|六座专车,"[{""app"": ""无"", ""category"": ""舒适点的专车"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,舒适点的专车,无,无,无,滴滴专车，六座专车,滴滴专车，六座专车,FALSE,,FALSE,0,,0,0,,1.077367067,0,"直接命中车小类关键字但answer中没有或错误,直接命中车大类关键字但answer中没有或错误",,闫宸威,
Qwen2.5-32B-Instruct,杭州西湖边到萧山机场，希望能拼个车，省钱一点。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|5.69|
 |1|滴滴|推荐|特惠快车|7.28|
 |2|滴滴|推荐|滴滴快车|9.10|
 |3|滴滴|推荐|特快出租车|11.36|
 |4|滴滴|拼车|特价拼车|7.10-9.06|
 |5|滴滴|特价|花小猪外接版|9.40|
 |6|滴滴|特价|惊喜特价|11.98|
 |7|滴滴|快速|曹操出行|10.98|
 |8|滴滴|快速|出租车|12.47|
 |9|滴滴|快速|滴滴轻享|15.78|
 |10|滴滴|快速|滴滴特快|16.65|
 |11|滴滴|舒适|滴滴专车|18.93|
 |12|滴滴|舒适|滴滴豪华车|20.59|
 |13|滴滴|六座|六座专车|29.69|
 |14|滴滴|六座|六座豪华车|31.15|",4,拼车|特价拼车,"[{""app"": ""无"", ""category"": ""拼车"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,拼车,,拼车,无,,无,TRUE,,TRUE,0,,0,0,,0.994941235,0,,,闫宸威,
Qwen2.5-32B-Instruct,从成都宽窄巷子到双流机场，预算150元左右，车型随意。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|7.12|
 |1|滴滴|推荐|特惠快车|7.94|
 |2|滴滴|推荐|滴滴快车|9.37|
 |3|滴滴|推荐|特快出租车|10.33|
 |4|滴滴|拼车|特价拼车|4.28-5.28|
 |5|滴滴|拼车|极速拼车|11.89-13.09|
 |6|滴滴|特价|花小猪外接版|11.16|
 |7|滴滴|特价|惊喜特价|16.04|
 |8|滴滴|快速|曹操出行|18.99|
 |9|滴滴|快速|出租车|19.72|
 |10|滴滴|快速|滴滴轻享|22.35|
 |11|滴滴|快速|滴滴特快|23.27|
 |12|滴滴|舒适|滴滴专车|28.51|
 |13|滴滴|六座|六座专车|42.10|
 |14|滴滴|六座|六座豪华车|43.72|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 150, ""price_max"": 150, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,150,135,135,150,165,1.120494127,165,直接命中价格关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,西安钟楼到咸阳国际机场，需要一辆商务车，七座的那种。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|5.94|
 |1|滴滴|推荐|特惠快车|7.71|
 |2|滴滴|推荐|滴滴快车|10.52|
 |3|滴滴|拼车|特价拼车|5.49-7.49|
 |4|滴滴|特价|花小猪外接版|8.76|
 |5|滴滴|特价|惊喜特价|12.81|
 |6|滴滴|快速|曹操出行|11.25|
 |7|滴滴|快速|出租车|12.64|
 |8|滴滴|舒适|滴滴专车|21.99|
 |9|滴滴|六座|六座专车|27.27|
 |10|滴滴|六座|六座豪华车|33.08|",无,无|无,"[{""app"": ""无"", ""category"": ""商务车, 七座"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,"商务车, 七座",无,无,无,,无,FALSE,,FALSE,0,,0,0,,1.06539464,0,直接命中车大类关键字但answer中没有或错误,,闫宸威,
Qwen2.5-32B-Instruct,青岛五四广场到流亭机场，希望尽快安排一辆车。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|4.90|
 |1|滴滴|推荐|特惠快车|5.98|
 |2|滴滴|推荐|滴滴快车|6.49|
 |3|滴滴|拼车|特价拼车|2.81-4.28|
 |4|滴滴|拼车|极速拼车|9.71-11.31|
 |5|滴滴|特价|花小猪外接版|5.73|
 |6|滴滴|特价|惊喜特价|7.87|
 |7|滴滴|特价|特惠快车|9.61|
 |8|滴滴|快速|曹操出行|8.41|
 |9|滴滴|快速|出租车|9.31|
 |10|滴滴|快速|滴滴轻享|10.28|
 |11|滴滴|快速|滴滴特快|11.36|
 |12|滴滴|快速|滴滴优享|14.33|
 |13|滴滴|舒适|滴滴专车|16.17|
 |14|滴滴|六座|六座专车|28.14|
 |15|滴滴|六座|六座豪华车|28.84|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": False, ""price_min"": 0, ""price_max"": 0, ""fast"": True}]",无,,无,无,,无,无,,无,FALSE,,FALSE,0,,0,0,,0.952199936,0,,,闫宸威,
Qwen2.5-32B-Instruct,深圳湾口岸打车到宝安机场，给我推荐个性价比高的车型。,"|序号id|应用名称|车型大类|车辆类型|价格|
 |---|---|---|---|---|
 |0|滴滴|推荐|花小猪正价版|10.49|
 |1|滴滴|推荐|特惠快车|10.73|
 |2|滴滴|推荐|滴滴快车|11.11|
 |3|滴滴|推荐|特快出租车|13.64|
 |4|滴滴|拼车|特价拼车|13.27-14.63|
 |5|滴滴|拼车|极速拼车|12.52-14.30|
 |6|滴滴|特价|花小猪外接版|13.01|
 |7|滴滴|特价|惊喜特价|13.69|
 |8|滴滴|特价|特惠快车|14.44|
 |9|滴滴|快速|曹操出行|21.77|
 |10|滴滴|快速|出租车|22.06|
 |11|滴滴|快速|滴滴轻享|25.81|
 |12|滴滴|快速|滴滴特快|26.64|
 |13|滴滴|舒适|滴滴专车|36.62|
 |14|滴滴|舒适|滴滴豪华车|38.05|
 |15|滴滴|六座|六座专车|50.50|",无,无|无,"[{""app"": ""无"", ""category"": ""无"", ""mode"": ""无"", ""price"": True, ""price_min"": 0, ""price_max"": 0, ""fast"": False}]",无,,无,无,,无,无,,无,TRUE,,TRUE,0,,0,0,,0.976884127,0,,,闫宸威,
