category,app_name,instruction_template,final_query,is_train,available_tools
订单,闲鱼,在闲鱼中查看我卖出的全部商品,在咸鱼上我之前卖掉的东西在哪里，帮我找一下所有的记录？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的全部商品,YoYo助手，我想看看我在闲鱼二手平台卖出的全部宝贝。,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的全部商品,我的闲鱼账号里有没有显示我之前成交过的所有卖出记录？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待付款订单,我想看看我在闲鱼上卖出的商品里有没有待付款的订单。,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待付款订单,YOYO，帮我查一下闲鱼二手上卖出商品的待付款订单情况吧。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待付款订单,在闲鱼市场中怎么查看我正在卖出的商品有没有待付款的订单？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待付款订单,闲鱼里我卖的东西的待付款订单在哪里看啊，你能教我一下吗？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待付款订单,YOYO，我想查看自己在咸鱼上待付款的卖出订单，该怎么操作？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待发货的商品,我想在闲鱼里看看我那些卖出的商品还没发货的。,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待发货的商品,YOYO，帮我查一下闲鱼上我待发货的卖出商品有哪些。,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待发货的商品,闲鱼市场里怎么找不到我卖出还没发货的东西？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待发货的商品,请带我去闲鱼二手查看我目前需要发货的订单。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看卖出商品的待发货的商品,哎呀，闲鱼上的卖出商品待发货列表在哪啊？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待收货商品,我想看看我在闲鱼上卖出的但客户还没确认收货的商品，你能帮我查一下吗？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待收货商品,YOYO，帮我打开闲鱼二手，查看我卖出的待收货订单。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待收货商品,闲鱼市场里有没有显示我最近卖出但买家还没收货的宝贝？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待收货商品,快帮我查一下我在咸鱼上那些我已经发货了但买家还没确认收货的交易！,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待收货商品,YOYO，我想看一下我从闲鱼卖出的商品中还有哪些是待收货状态的，可以吗？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待评价商品,我想在闲鱼上看下我卖出去但买家还没评价的商品，你能帮我查一下吗？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待评价商品,YOYO，帮我打开闲鱼市场，查看我卖出的待评价订单。,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待评价商品,闲鱼二手上有没有显示我最近卖出但买家还没评价的东西？,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待评价商品,你知道在闲鱼市场里怎么找到我卖出的待评价商品吗？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我卖出的待评价商品,快帮我看看闲鱼上的卖家中心，有几单是买家还没评价的。,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看退款中的商品,我想在闲鱼市场里看看正在退款的商品，你能帮我找一下吗？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看退款中的商品,YOYO，帮我查一下闲鱼上有哪些退款中的商品。,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看退款中的商品,在闲鱼二手上怎么查看自己正在退款的商品呢？,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看退款中的商品,闲鱼里的退款中商品在哪里能找到？直接给我打开！,1,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看退款中的商品,哎呀，我在咸鱼买的東西怎麼还没退成功，快帮我查一下！,0,"[{""name"": ""open_orders_sold(app, order_status)"", ""description"": ""在app应用程序中查看自己售卖的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我买到的商品,我想在闲鱼市场里看看我最近买的东西。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我买到的商品,YOYO，帮我查一下我在闲鱼的购买记录。,1,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我买到的商品,闲鱼二手上我买的订单去哪看了？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我买到的商品,你能带我查看我在咸鱼上的已购商品吗？,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
订单,闲鱼,在闲鱼中查看我买到的商品,快点打开闲鱼，我要看我刚买的东西。,0,"[{""name"": ""open_orders_bought(app, order_status)"", ""description"": ""在app应用程序中查看买入的指定状态的订单列表，例如待付款、待收货、待评价等。""}]"
